Competition,match_id,Date,Time,Ranking Home Team,Ranking Away Team,Attendance,PercentageAttendance,Temperature (°C),Month,Season,Day,Derby,Stadium,Max Capacity,City,Province,Full Roof,GDP_Real_lagQ,CPI_QoQ_Growth_%_lagQ,Employment_Rate_%_lagQ,Home Team Goals Scored,Away Team Goals Scored,Match Type,Home Team Outcome,Away Team Outcome,Goals Scored in Last 5 Games,Goals Conceded in Last 5 Games,Number of Wins in Last 5 Games,Matchday_10,Matchday_11,Matchday_12,Matchday_13,Matchday_14,Matchday_15,Matchday_16,Matchday_17,Matchday_18,Matchday_19,Matchday_2,Matchday_20,Matchday_21,Matchday_22,Matchday_23,Matchday_24,Matchday_25,Matchday_26,Matchday_27,Matchday_28,Matchday_29,Matchday_3,Matchday_30,Matchday_31,Matchday_32,Matchday_33,Matchday_34,Matchday_4,Matchday_5,Matchday_6,Matchday_7,Matchday_8,Matchday_9,Home Team_Club Brugge,Home Team_FCV Dender EH,Home Team_Genk,Home Team_KAA Gent,Home Team_KV Mechelen,Home Team_KVC Westerlo,Home Team_OH Leuven,Home Team_R Charleroi SC,Home Team_RSC Anderlecht,Home Team_Royal Antwerp,Home Team_Sint-Truiden,Home Team_Standard Liège,Home Team_Union SG,Home Team_Zulte Waregem,Away Team_Club Brugge,Away Team_FCV Dender EH,Away Team_Genk,Away Team_KAA Gent,Away Team_KV Mechelen,Away Team_KVC Westerlo,Away Team_OH Leuven,Away Team_R Charleroi SC,Away Team_RSC Anderlecht,Away Team_Royal Antwerp,Away Team_Sint-Truiden,Away Team_Standard Liège,Away Team_Union SG,Away Team_Unknown,Away Team_Zulte Waregem,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,Opposing team Category_Bottom ranked,Opposing team Category_Medium ranked,Opposing team Category_Top ranked,Opposing team Category_Unknown,Home team Category_Bottom ranked,Home team Category_Medium ranked,Home team Category_Top ranked,Home team Category_Unknown,Game day_Weekday,Game day_Weekend,Time slot_Afternoon,Time slot_Evening,Time slot_Night,Weather GoodBad_Bad,Weather GoodBad_Good,Weather_Clear or mostly clear,Weather_Drizzle,Weather_Partly cloudy,Weather_Rainy,Weather_Snowy
Jupiler Pro League,753,2024-08-11,18.0,7,8,6812.0,0.4541333333333333,26.3,8,2024/2025,11,0,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,111222.9,1.5012531975917895,66.6,1,0,Normal Time,Win,Loss,2.0,5.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
Jupiler Pro League,754,2024-08-11,16.0,10,15,11300.0,0.6789233357366018,26.8,8,2024/2025,11,0,Bosuilstadion,16644.0,Antwerp,ANT,0.0,111222.9,1.5012531975917895,66.6,6,1,Normal Time,Win,Loss,7.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False
Jupiler Pro League,755,2024-08-11,13.0,13,11,15942.0,0.6783829787234043,25.2,8,2024/2025,11,0,Cegeka Arena,23500.0,Genk,LIM,1.0,111222.9,1.5012531975917895,66.6,3,2,Normal Time,Win,Loss,4.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False
Jupiler Pro League,756,2024-08-11,19.0,16,14,4405.0,0.1515725001720459,26.4,8,2024/2025,11,0,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,111222.9,1.5012531975917895,66.6,4,1,Normal Time,Win,Loss,12.0,7.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
Jupiler Pro League,757,2024-08-16,20.0,8,5,5798.0,0.6168085106382979,20.0,8,2024/2025,16,0,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,111222.9,1.5012531975917895,66.6,1,0,Normal Time,Win,Loss,11.0,7.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False
Jupiler Pro League,758,2024-08-17,20.0,13,3,13988.0,0.8477575757575757,22.5,8,2024/2025,17,0,AFAS Stadion,16500.0,Mechelen,ANT,0.0,111222.9,1.5012531975917895,66.6,1,3,Normal Time,Loss,Win,11.0,8.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False
Jupiler Pro League,759,2024-08-17,18.0,16,2,3433.0,0.2351369863013698,23.3,8,2024/2025,17,0,Stayen,14600.0,Sint-Truiden,LIM,1.0,111222.9,1.5012531975917895,66.6,3,3,Normal Time,Draw,Draw,9.0,6.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False
Jupiler Pro League,760,2024-08-18,19.0,11,1,12209.0,0.61045,19.3,8,2024/2025,18,0,Ghelamco Arena,20000.0,Ghent,VOV,1.0,111222.9,1.5012531975917895,66.6,4,1,Normal Time,Win,Loss,11.0,8.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False
Jupiler Pro League,761,2024-08-18,13.0,14,4,22877.0,0.7871791342646756,20.5,8,2024/2025,18,0,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,111222.9,1.5012531975917895,66.6,1,0,Normal Time,Win,Loss,12.0,7.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
Jupiler Pro League,762,2024-08-18,16.0,6,10,5721.0,0.5448571428571428,23.0,8,2024/2025,18,0,Den Dreef,10500.0,Leuven,VBR,1.0,111222.9,1.5012531975917895,66.6,1,1,Normal Time,Draw,Draw,7.0,5.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False
Jupiler Pro League,763,2024-08-24,20.0,6,14,12700.0,0.7630377313145879,19.7,8,2024/2025,24,0,Bosuilstadion,16644.0,Antwerp,ANT,0.0,111222.9,1.5012531975917895,66.6,0,1,Normal Time,Loss,Win,11.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False
Jupiler Pro League,764,2024-08-24,18.0,2,10,5641.0,0.705125,23.9,8,2024/2025,24,0,Het Kuipje,8000.0,Westerlo,ANT,0.0,111222.9,1.5012531975917895,66.6,1,1,Normal Time,Draw,Draw,10.0,6.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False
Jupiler Pro League,765,2024-08-25,16.0,16,4,4513.0,0.3091095890410958,19.3,8,2024/2025,25,0,Stayen,14600.0,Sint-Truiden,LIM,1.0,111222.9,1.5012531975917895,66.6,0,0,Normal Time,Draw,Draw,8.0,8.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
Jupiler Pro League,766,2024-08-25,13.0,3,13,5998.0,0.9674193548387096,19.2,8,2024/2025,25,0,Van Roystadion,6200.0,Denderleeuw,VBR,0.0,111222.9,1.5012531975917895,66.6,1,2,Normal Time,Loss,Win,7.0,10.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False
Jupiler Pro League,767,2024-08-25,18.0,11,15,15197.0,0.5492229851825081,19.0,8,2024/2025,25,0,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,111222.9,1.5012531975917895,66.6,1,0,Normal Time,Win,Loss,10.0,2.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
Jupiler Pro League,768,2024-08-25,19.0,8,9,6306.0,0.4204,18.5,8,2024/2025,25,0,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,111222.9,1.5012531975917895,66.6,1,0,Normal Time,Win,Loss,2.0,5.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False
Jupiler Pro League,769,2024-08-30,20.0,2,1,16115.0,0.6857446808510639,18.6,8,2024/2025,30,0,Cegeka Arena,23500.0,Genk,LIM,1.0,111222.9,1.5012531975917895,66.6,1,0,Normal Time,Win,Loss,7.0,6.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
Jupiler Pro League,770,2024-08-31,20.0,10,7,6425.0,0.611904761904762,22.5,8,2024/2025,31,0,Den Dreef,10500.0,Leuven,VBR,1.0,111222.9,1.5012531975917895,66.6,2,0,Normal Time,Win,Loss,7.0,5.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
Jupiler Pro League,771,2024-08-31,16.0,14,4,11228.0,0.6804848484848485,24.2,8,2024/2025,31,0,AFAS Stadion,16500.0,Mechelen,ANT,0.0,111222.9,1.5012531975917895,66.6,5,2,Normal Time,Win,Loss,10.0,9.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
Jupiler Pro League,772,2024-09-01,18.0,6,3,7926.0,0.8431914893617021,30.3,9,2024/2025,1,1,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,111222.9,1.5012531975917895,66.6,0,0,Normal Time,Draw,Draw,9.0,5.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False
Jupiler Pro League,773,2024-09-01,16.0,12,11,15023.0,0.75115,30.7,9,2024/2025,1,0,Ghelamco Arena,20000.0,Ghent,VOV,1.0,111222.9,1.5012531975917895,66.6,1,1,Normal Time,Draw,Draw,13.0,7.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
Jupiler Pro League,774,2024-09-01,13.0,9,8,24398.0,0.8395155185465556,27.5,9,2024/2025,1,1,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,111222.9,1.5012531975917895,66.6,3,0,Normal Time,Win,Loss,10.0,4.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
Jupiler Pro League,775,2024-09-13,20.0,2,10,4194.0,0.6764516129032258,12.7,9,2024/2025,13,0,Van Roystadion,6200.0,Denderleeuw,VBR,0.0,111222.9,1.5012531975917895,66.6,0,2,Normal Time,Loss,Win,7.0,10.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
Jupiler Pro League,776,2024-09-14,20.0,3,5,15408.0,0.6848,11.9,9,2024/2025,14,0,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,111222.9,1.5012531975917895,66.6,2,2,Normal Time,Draw,Draw,7.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
Jupiler Pro League,777,2024-09-14,16.0,13,1,4104.0,0.1412153327369073,16.3,9,2024/2025,14,0,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,111222.9,1.5012531975917895,66.6,2,3,Normal Time,Loss,Win,12.0,7.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
Jupiler Pro League,778,2024-09-15,13.0,11,8,11600.0,0.6969478490747416,17.4,9,2024/2025,15,0,Bosuilstadion,16644.0,Antwerp,ANT,0.0,111222.9,1.5012531975917895,66.6,2,0,Normal Time,Win,Loss,11.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False
Jupiler Pro League,779,2024-09-15,19.0,12,9,13491.0,0.67455,16.8,9,2024/2025,15,0,Ghelamco Arena,20000.0,Ghent,VOV,1.0,111222.9,1.5012531975917895,66.6,2,0,Normal Time,Win,Loss,13.0,6.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
Jupiler Pro League,780,2024-09-15,18.0,7,16,8868.0,0.5912,16.2,9,2024/2025,15,0,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,111222.9,1.5012531975917895,66.6,3,0,Normal Time,Win,Loss,2.0,2.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False
Jupiler Pro League,781,2024-09-15,16.0,15,6,6147.0,0.421027397260274,17.4,9,2024/2025,15,0,Stayen,14600.0,Sint-Truiden,LIM,1.0,111222.9,1.5012531975917895,66.6,2,1,Normal Time,Win,Loss,7.0,8.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
Jupiler Pro League,782,2024-09-17,20.0,1,5,14834.0,0.6592888888888889,17.4,9,2024/2025,17,0,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,111222.9,1.5012531975917895,66.6,0,2,Normal Time,Loss,Win,8.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
Jupiler Pro League,783,2024-09-20,20.0,7,11,18818.0,0.6800867365377665,18.3,9,2024/2025,20,0,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,111222.9,1.5012531975917895,66.6,0,0,Normal Time,Draw,Draw,10.0,2.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False
Jupiler Pro League,784,2024-09-21,18.0,5,8,6334.0,0.79175,23.2,9,2024/2025,21,0,Het Kuipje,8000.0,Westerlo,ANT,0.0,111222.9,1.5012531975917895,66.6,1,2,Normal Time,Loss,Win,9.0,6.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False
Jupiler Pro League,785,2024-09-21,20.0,4,3,16841.0,0.7484888888888889,18.6,9,2024/2025,21,0,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,111222.9,1.5012531975917895,66.6,0,0,Normal Time,Draw,Draw,4.0,6.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False
Jupiler Pro League,786,2024-09-22,13.0,2,9,23513.0,0.8090633817355998,21.3,9,2024/2025,22,0,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,111222.9,1.5012531975917895,66.6,2,4,Normal Time,Loss,Win,9.0,4.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
Jupiler Pro League,787,2024-09-22,16.0,12,13,10815.0,0.6554545454545454,21.5,9,2024/2025,22,0,AFAS Stadion,16500.0,Mechelen,ANT,0.0,111222.9,1.5012531975917895,66.6,2,0,Normal Time,Win,Loss,14.0,10.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
Jupiler Pro League,788,2024-09-22,19.0,10,14,6000.0,0.5714285714285714,19.5,9,2024/2025,22,0,Den Dreef,10500.0,Leuven,VBR,1.0,111222.9,1.5012531975917895,66.6,1,1,Normal Time,Draw,Draw,7.0,4.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
Jupiler Pro League,789,2024-09-22,18.0,1,6,14858.0,0.6322553191489362,21.2,9,2024/2025,22,0,Cegeka Arena,23500.0,Genk,LIM,1.0,111222.9,1.5012531975917895,66.6,4,0,Normal Time,Win,Loss,5.0,5.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
Jupiler Pro League,790,2024-09-26,20.0,12,7,2814.0,0.0968274723005987,15.9,9,2024/2025,26,0,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,111222.9,1.5012531975917895,66.6,2,1,Normal Time,Win,Loss,13.0,9.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
Jupiler Pro League,791,2024-09-27,20.0,5,4,8450.0,0.5633333333333334,10.8,9,2024/2025,27,0,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,111222.9,1.5012531975917895,66.6,1,1,Normal Time,Draw,Draw,5.0,1.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Jupiler Pro League,792,2024-09-28,18.0,7,8,14640.0,0.5290928803758583,11.0,9,2024/2025,28,0,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,111222.9,1.5012531975917895,66.6,1,2,Normal Time,Loss,Win,6.0,0.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False
Jupiler Pro League,793,2024-09-28,16.0,1,9,14832.0,0.6311489361702127,12.7,9,2024/2025,28,0,Cegeka Arena,23500.0,Genk,LIM,1.0,111222.9,1.5012531975917895,66.6,2,1,Normal Time,Win,Loss,9.0,2.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False
