Competition,Matchday,Time,Home Team,Ranking Home Team,Away Team,Ranking Away Team,Attendance,Weather,Temperature (°C),Date,Weekday,Month,Year,Season,quarter,Stadium,Max Capacity,City,Province,Full Roof,PercentageAttendance,GDP_Real_lagQ,CPI_QoQ_Growth_%_lagQ,Employment_Rate_%_lagQ,Home Team Goals Scored,Away Team Goals Scored,Match Type,Home Team Outcome,Away Team Outcome,Day,Goals Scored in Last 5 Games,Goals Conceded in Last 5 Games,Number of Wins in Last 5 Games
Jupiler Pro League,29,16.0,Genk,8,KV Kortrijk,12,13834,Clear or mostly clear,10.6,2022-02-27,Sunday,2,2022,2021/2022,1,Cegeka Arena,23500.0,Genk,LIM,1.0,0.5886808510638298,106304.5,2.3516867576933502,66.2,2,0,Normal Time,Win,Loss,27,13.0,4.0,4.0
Jupiler Pro League,19,18.0,Standard Liège,10,Beerschot VA,18,9423,Partly cloudy,10.1,2022-03-02,Wednesday,3,2022,2021/2022,1,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.3405493314058547,106304.5,2.3516867576933502,66.2,1,0,Normal Time,Win,Loss,2,5.0,8.0,1.0
Jupiler Pro League,30,20.0,Sint-Truiden,11,KV Mechelen,6,3800,Clear or mostly clear,5.3,2022-03-04,Friday,3,2022,2021/2022,1,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.2602739726027397,106304.5,2.3516867576933502,66.2,1,1,Normal Time,Draw,Draw,4,6.0,6.0,2.0
Jupiler Pro League,30,16.0,Cercle Brugge,10,Genk,8,4602,Partly cloudy,10.3,2022-03-05,Saturday,3,2022,2021/2022,1,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.1583511114169706,106304.5,2.3516867576933502,66.2,2,2,Normal Time,Draw,Draw,5,8.0,4.0,3.0
Jupiler Pro League,30,21.0,KAA Gent,5,Zulte Waregem,15,12000,Clear or mostly clear,2.0,2022-03-06,Sunday,3,2022,2021/2022,1,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.6,106304.5,2.3516867576933502,66.2,2,1,Normal Time,Win,Loss,6,10.0,3.0,4.0
Jupiler Pro League,30,13.0,Royal Antwerp,3,Beerschot VA,18,10000,Clear or mostly clear,5.4,2022-03-06,Sunday,3,2022,2021/2022,1,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.600817111271329,106304.5,2.3516867576933502,66.2,2,1,Normal Time,Win,Loss,6,12.0,7.0,3.0
Jupiler Pro League,30,18.0,R Charleroi SC,7,Standard Liège,14,11503,Partly cloudy,4.7,2022-03-06,Sunday,3,2022,2021/2022,1,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.7668666666666667,106304.5,2.3516867576933502,66.2,0,0,Normal Time,Draw,Draw,6,7.0,6.0,3.0
Jupiler Pro League,30,16.0,RSC Anderlecht,4,KV Oostende,13,19000,Partly cloudy,6.3,2022-03-06,Sunday,3,2022,2021/2022,1,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8444444444444444,106304.5,2.3516867576933502,66.2,3,0,Normal Time,Win,Loss,6,12.0,4.0,4.0
Jupiler Pro League,31,20.0,OH Leuven,10,Union SG,1,7123,Partly cloudy,12.8,2022-03-11,Friday,3,2022,2021/2022,1,Den Dreef,10500.0,Leuven,VBR,1.0,0.6783809523809524,106304.5,2.3516867576933502,66.2,1,4,Normal Time,Loss,Win,11,8.0,8.0,3.0
Jupiler Pro League,31,18.0,Cercle Brugge,9,KV Kortrijk,12,4070,Partly cloudy,11.5,2022-03-12,Saturday,3,2022,2021/2022,1,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.1400454201362604,106304.5,2.3516867576933502,66.2,2,0,Normal Time,Win,Loss,12,9.0,4.0,3.0
Jupiler Pro League,31,16.0,KV Mechelen,6,R Charleroi SC,7,10125,Partly cloudy,13.5,2022-03-12,Saturday,3,2022,2021/2022,1,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.6136363636363636,106304.5,2.3516867576933502,66.2,2,2,Normal Time,Draw,Draw,12,13.0,8.0,3.0
Jupiler Pro League,31,18.0,Zulte Waregem,16,KAS Eupen,15,6506,Partly cloudy,11.0,2022-03-12,Saturday,3,2022,2021/2022,1,Regenboogstadion,12400.0,Waregem,WVL,0.0,0.5246774193548387,106304.5,2.3516867576933502,66.2,3,0,Normal Time,Win,Loss,12,5.0,6.0,2.0
Jupiler Pro League,31,13.0,RSC Anderlecht,4,Royal Antwerp,3,21000,Partly cloudy,13.8,2022-03-13,Sunday,3,2022,2021/2022,1,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.9333333333333333,106304.5,2.3516867576933502,66.2,2,1,Normal Time,Win,Loss,13,14.0,3.0,5.0
Jupiler Pro League,31,21.0,Standard Liège,13,RFC Seraing,17,16311,Partly cloudy,10.2,2022-03-13,Sunday,3,2022,2021/2022,1,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.5894831947958077,106304.5,2.3516867576933502,66.2,0,1,Normal Time,Loss,Win,13,4.0,6.0,2.0
Jupiler Pro League,31,16.0,Genk,8,Sint-Truiden,11,19436,Partly cloudy,15.3,2022-03-13,Sunday,3,2022,2021/2022,1,Cegeka Arena,23500.0,Genk,LIM,1.0,0.827063829787234,106304.5,2.3516867576933502,66.2,0,1,Normal Time,Loss,Win,13,11.0,2.0,4.0
Jupiler Pro League,32,20.0,Union SG,1,KV Oostende,14,7850,Clear or mostly clear,10.2,2022-03-18,Friday,3,2022,2021/2022,1,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.8351063829787234,106304.5,2.3516867576933502,66.2,1,1,Normal Time,Draw,Draw,18,6.0,3.0,3.0
Jupiler Pro League,32,20.0,Royal Antwerp,4,Zulte Waregem,15,9000,Clear or mostly clear,9.3,2022-03-19,Saturday,3,2022,2021/2022,1,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.5407354001441961,106304.5,2.3516867576933502,66.2,1,0,Normal Time,Win,Loss,19,12.0,8.0,3.0
Jupiler Pro League,32,18.0,R Charleroi SC,7,Cercle Brugge,9,5636,Clear or mostly clear,11.6,2022-03-19,Saturday,3,2022,2021/2022,1,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.3757333333333333,106304.5,2.3516867576933502,66.2,5,0,Normal Time,Win,Loss,19,4.0,6.0,2.0
Jupiler Pro League,32,18.0,KAA Gent,5,RSC Anderlecht,3,19999,Partly cloudy,7.6,2022-03-20,Sunday,3,2022,2021/2022,1,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.99995,106304.5,2.3516867576933502,66.2,1,0,Normal Time,Win,Loss,20,9.0,3.0,4.0
Jupiler Pro League,32,21.0,Sint-Truiden,10,Beerschot VA,18,3000,Clear or mostly clear,4.9,2022-03-20,Sunday,3,2022,2021/2022,1,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.2054794520547945,106304.5,2.3516867576933502,66.2,3,2,Normal Time,Win,Loss,20,5.0,6.0,1.0
Jupiler Pro League,32,13.0,Club Brugge,2,Genk,8,21496,Partly cloudy,7.3,2022-03-20,Sunday,3,2022,2021/2022,1,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.7396600371619296,106304.5,2.3516867576933502,66.2,3,1,Normal Time,Win,Loss,20,12.0,5.0,3.0
Jupiler Pro League,33,20.0,OH Leuven,11,Royal Antwerp,3,6491,Partly cloudy,4.7,2022-04-02,Saturday,4,2022,2021/2022,2,Den Dreef,10500.0,Leuven,VBR,1.0,0.6181904761904762,106910.0,3.33072894059091,66.4,0,1,Normal Time,Loss,Win,2,8.0,8.0,3.0
Jupiler Pro League,33,18.0,KV Mechelen,7,KV Kortrijk,12,9679,Partly cloudy,5.7,2022-04-02,Saturday,4,2022,2021/2022,2,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.5866060606060606,106910.0,3.33072894059091,66.4,3,2,Normal Time,Win,Loss,2,14.0,9.0,3.0
Jupiler Pro League,33,16.0,Zulte Waregem,16,Sint-Truiden,9,8367,Partly cloudy,6.5,2022-04-02,Saturday,4,2022,2021/2022,2,Regenboogstadion,12400.0,Waregem,WVL,0.0,0.6747580645161291,106910.0,3.33072894059091,66.4,0,2,Normal Time,Loss,Win,2,8.0,4.0,3.0
Jupiler Pro League,33,16.0,Cercle Brugge,10,KAA Gent,4,6572,Drizzle,6.3,2022-04-03,Sunday,4,2022,2021/2022,2,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.22613722386621704,106910.0,3.33072894059091,66.4,2,2,Normal Time,Draw,Draw,3,8.0,3.0,3.0
Jupiler Pro League,33,13.0,Standard Liège,13,Union SG,1,20000,Partly cloudy,5.2,2022-04-03,Sunday,4,2022,2021/2022,2,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.7228044813877846,106910.0,3.33072894059091,66.4,1,3,Normal Time,Loss,Win,3,3.0,6.0,2.0
Jupiler Pro League,33,18.0,RSC Anderlecht,5,R Charleroi SC,6,20000,Clear or mostly clear,6.6,2022-04-03,Sunday,4,2022,2021/2022,2,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8888888888888888,106910.0,3.33072894059091,66.4,4,0,Normal Time,Win,Loss,3,13.0,2.0,5.0
Jupiler Pro League,33,21.0,Genk,8,KAS Eupen,15,10318,Clear or mostly clear,2.2,2022-04-03,Sunday,4,2022,2021/2022,2,Cegeka Arena,23500.0,Genk,LIM,1.0,0.439063829787234,106910.0,3.33072894059091,66.4,5,0,Normal Time,Win,Loss,3,10.0,2.0,4.0
Jupiler Pro League,34,20.0,Royal Antwerp,3,Cercle Brugge,10,12336,Drizzle,5.5,2022-04-09,Saturday,4,2022,2021/2022,2,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.7411679884643114,106910.0,3.33072894059091,66.4,1,1,Normal Time,Draw,Draw,9,10.0,8.0,3.0
Jupiler Pro League,34,18.0,KAA Gent,5,OH Leuven,11,19524,Partly cloudy,11.9,2022-04-10,Sunday,4,2022,2021/2022,2,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.9762,106910.0,3.33072894059091,66.4,5,0,Normal Time,Win,Loss,10,9.0,3.0,4.0
Jupiler Pro League,34,18.0,Sint-Truiden,9,Standard Liège,13,10076,Partly cloudy,10.5,2022-04-10,Sunday,4,2022,2021/2022,2,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.6901369863013699,106910.0,3.33072894059091,66.4,3,0,Normal Time,Win,Loss,10,7.0,6.0,2.0
Jupiler Pro League,34,18.0,Club Brugge,2,KV Mechelen,6,21802,Partly cloudy,11.7,2022-04-10,Sunday,4,2022,2021/2022,2,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.7501892505677517,106910.0,3.33072894059091,66.4,2,0,Normal Time,Win,Loss,10,12.0,6.0,3.0
Jupiler Pro League,34,18.0,R Charleroi SC,7,Zulte Waregem,16,7866,Partly cloudy,10.4,2022-04-10,Sunday,4,2022,2021/2022,2,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.5244,106910.0,3.33072894059091,66.4,3,0,Normal Time,Win,Loss,10,8.0,3.0,3.0
Jupiler Pro League,34,18.0,Union SG,1,Beerschot VA,18,6763,Partly cloudy,11.0,2022-04-10,Sunday,4,2022,2021/2022,2,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.7194680851063829,106910.0,3.33072894059091,66.4,5,0,Normal Time,Win,Loss,10,5.0,4.0,2.0
Jupiler Pro League,1,20.0,Standard Liège,6,KAA Gent,5,18918,Partly cloudy,21.1,2022-07-22,Friday,7,2022,2022/2023,3,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.6837007589447055,108088.5,1.69709868936932,66.0,2,2,Normal Time,Draw,Draw,22,3.0,9.0,1.0
Jupiler Pro League,1,16.0,R Charleroi SC,9,KAS Eupen,15,4546,Partly cloudy,23.9,2022-07-23,Saturday,7,2022,2022/2023,3,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.30306666666666665,108088.5,1.69709868936932,66.0,3,1,Normal Time,Win,Loss,23,10.0,3.0,3.0
Jupiler Pro League,1,20.0,Sint-Truiden,12,Union SG,2,5500,Partly cloudy,24.4,2022-07-23,Saturday,7,2022,2022/2023,3,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.3767123287671233,108088.5,1.69709868936932,66.0,1,1,Normal Time,Draw,Draw,23,9.0,4.0,3.0
Jupiler Pro League,1,18.0,Zulte Waregem,17,RFC Seraing,18,5421,Partly cloudy,24.7,2022-07-23,Saturday,7,2022,2022/2023,3,Regenboogstadion,12400.0,Waregem,WVL,0.0,0.4371774193548387,108088.5,1.69709868936932,66.0,2,0,Normal Time,Win,Loss,23,5.0,4.0,2.0
Jupiler Pro League,1,16.0,KV Mechelen,13,Royal Antwerp,3,11565,Clear or mostly clear,29.0,2022-07-24,Sunday,7,2022,2022/2023,3,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.7009090909090909,108088.5,1.69709868936932,66.0,0,2,Normal Time,Loss,Win,24,13.0,8.0,3.0
Jupiler Pro League,1,21.0,KVC Westerlo,7,Cercle Brugge,8,4500,Partly cloudy,25.9,2022-07-24,Sunday,7,2022,2022/2023,3,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.5625,108088.5,1.69709868936932,66.0,2,0,Normal Time,Win,Loss,24,7.0,7.0,2.0
Jupiler Pro League,1,13.0,Club Brugge,4,Genk,1,19029,Clear or mostly clear,26.7,2022-07-24,Sunday,7,2022,2022/2023,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.6547725552267566,108088.5,1.69709868936932,66.0,3,2,Normal Time,Win,Loss,24,12.0,4.0,4.0
Jupiler Pro League,1,18.0,RSC Anderlecht,11,KV Oostende,16,19000,Partly cloudy,28.9,2022-07-24,Sunday,7,2022,2022/2023,3,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8444444444444444,108088.5,1.69709868936932,66.0,2,0,Normal Time,Win,Loss,24,15.0,2.0,5.0
Jupiler Pro League,2,20.0,Union SG,8,R Charleroi SC,3,8000,Clear or mostly clear,23.1,2022-07-29,Friday,7,2022,2022/2023,3,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.851063829787234,108088.5,1.69709868936932,66.0,1,0,Normal Time,Win,Loss,29,7.0,2.0,2.0
Jupiler Pro League,2,20.0,KAA Gent,9,Sint-Truiden,10,9500,Partly cloudy,23.5,2022-07-30,Saturday,7,2022,2022/2023,3,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.475,108088.5,1.69709868936932,66.0,1,1,Normal Time,Draw,Draw,30,12.0,2.0,4.0
Jupiler Pro League,2,18.0,OH Leuven,4,KVC Westerlo,6,4412,Partly cloudy,26.0,2022-07-30,Saturday,7,2022,2022/2023,3,Den Dreef,10500.0,Leuven,VBR,1.0,0.42019047619047617,108088.5,1.69709868936932,66.0,2,0,Normal Time,Win,Loss,30,6.0,8.0,2.0
Jupiler Pro League,2,16.0,Cercle Brugge,14,RSC Anderlecht,2,4000,Partly cloudy,24.0,2022-07-30,Saturday,7,2022,2022/2023,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.1376367765466933,108088.5,1.69709868936932,66.0,1,0,Normal Time,Win,Loss,30,8.0,5.0,2.0
Jupiler Pro League,2,21.0,Royal Antwerp,1,Zulte Waregem,5,11174,Partly cloudy,21.8,2022-07-31,Sunday,7,2022,2022/2023,3,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.6713530401345831,108088.5,1.69709868936932,66.0,1,0,Normal Time,Win,Loss,31,9.0,6.0,3.0
Jupiler Pro League,2,13.0,Genk,12,Standard Liège,11,15134,Partly cloudy,23.1,2022-07-31,Sunday,7,2022,2022/2023,3,Cegeka Arena,23500.0,Genk,LIM,1.0,0.644,108088.5,1.69709868936932,66.0,3,1,Normal Time,Win,Loss,31,13.0,2.0,4.0
Jupiler Pro League,3,20.0,Club Brugge,8,Zulte Waregem,7,21000,Clear or mostly clear,17.5,2022-08-05,Friday,8,2022,2022/2023,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.7225930768701397,108088.5,1.69709868936932,66.0,1,1,Normal Time,Draw,Draw,5,14.0,4.0,5.0
Jupiler Pro League,3,20.0,KV Mechelen,17,Union SG,3,11521,Clear or mostly clear,21.1,2022-08-06,Saturday,8,2022,2022/2023,3,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.6982424242424242,108088.5,1.69709868936932,66.0,3,0,Normal Time,Win,Loss,6,10.0,8.0,2.0
Jupiler Pro League,3,18.0,R Charleroi SC,6,KV Oostende,11,5133,Partly cloudy,20.9,2022-08-06,Saturday,8,2022,2022/2023,3,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.3422,108088.5,1.69709868936932,66.0,1,3,Normal Time,Loss,Win,6,11.0,4.0,3.0
Jupiler Pro League,3,16.0,Genk,5,KAS Eupen,13,12324,Partly cloudy,21.3,2022-08-06,Saturday,8,2022,2022/2023,3,Cegeka Arena,23500.0,Genk,LIM,1.0,0.5244255319148936,108088.5,1.69709868936932,66.0,4,2,Normal Time,Win,Loss,6,14.0,3.0,4.0
Jupiler Pro League,3,16.0,KAA Gent,14,KVC Westerlo,9,11138,Clear or mostly clear,24.3,2022-08-07,Sunday,8,2022,2022/2023,3,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.5569,108088.5,1.69709868936932,66.0,2,1,Normal Time,Win,Loss,7,13.0,2.0,4.0
Jupiler Pro League,3,21.0,Royal Antwerp,2,OH Leuven,1,11750,Clear or mostly clear,20.4,2022-08-07,Sunday,8,2022,2022/2023,3,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.7059601057438116,108088.5,1.69709868936932,66.0,4,2,Normal Time,Win,Loss,7,6.0,4.0,3.0
Jupiler Pro League,3,13.0,Standard Liège,16,Cercle Brugge,10,18286,Clear or mostly clear,22.1,2022-08-07,Sunday,8,2022,2022/2023,3,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.6608601373328514,108088.5,1.69709868936932,66.0,2,0,Normal Time,Win,Loss,7,5.0,8.0,1.0
Jupiler Pro League,3,18.0,RSC Anderlecht,4,RFC Seraing,18,19000,Clear or mostly clear,24.3,2022-08-07,Sunday,8,2022,2022/2023,3,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8444444444444444,108088.5,1.69709868936932,66.0,3,1,Normal Time,Win,Loss,7,13.0,1.0,5.0
Jupiler Pro League,4,16.0,KVC Westerlo,14,Standard Liège,9,6000,Clear or mostly clear,31.4,2022-08-13,Saturday,8,2022,2022/2023,3,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.75,108088.5,1.69709868936932,66.0,4,2,Normal Time,Win,Loss,13,7.0,7.0,2.0
Jupiler Pro League,4,18.0,Cercle Brugge,15,KV Mechelen,12,3521,Clear or mostly clear,29.7,2022-08-13,Saturday,8,2022,2022/2023,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.12115477255522676,108088.5,1.69709868936932,66.0,0,0,Normal Time,Draw,Draw,13,9.0,4.0,3.0
Jupiler Pro League,4,20.0,Union SG,11,KV Kortrijk,10,5589,Clear or mostly clear,29.0,2022-08-13,Saturday,8,2022,2022/2023,3,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.5945744680851064,108088.5,1.69709868936932,66.0,2,1,Normal Time,Win,Loss,13,7.0,2.0,2.0
Jupiler Pro League,4,18.0,OH Leuven,4,Club Brugge,8,8235,Partly cloudy,32.3,2022-08-14,Sunday,8,2022,2022/2023,3,Den Dreef,10500.0,Leuven,VBR,1.0,0.7842857142857143,108088.5,1.69709868936932,66.0,0,3,Normal Time,Loss,Win,14,6.0,7.0,2.0
Jupiler Pro League,4,13.0,Sint-Truiden,17,RSC Anderlecht,2,11500,Partly cloudy,31.3,2022-08-14,Sunday,8,2022,2022/2023,3,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.7876712328767124,108088.5,1.69709868936932,66.0,0,3,Normal Time,Loss,Win,14,10.0,4.0,3.0
Jupiler Pro League,4,21.0,Zulte Waregem,7,Genk,3,7006,Partly cloudy,24.8,2022-08-14,Sunday,8,2022,2022/2023,3,Regenboogstadion,12400.0,Waregem,WVL,0.0,0.565,108088.5,1.69709868936932,66.0,1,4,Normal Time,Loss,Win,14,7.0,4.0,3.0
Jupiler Pro League,5,18.0,Genk,3,Cercle Brugge,15,14742,Clear or mostly clear,22.8,2022-08-20,Saturday,8,2022,2022/2023,3,Cegeka Arena,23500.0,Genk,LIM,1.0,0.6273191489361702,108088.5,1.69709868936932,66.0,2,1,Normal Time,Win,Loss,20,14.0,4.0,4.0
Jupiler Pro League,5,21.0,KV Mechelen,11,KVC Westerlo,7,12157,Partly cloudy,19.5,2022-08-21,Sunday,8,2022,2022/2023,3,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.7367878787878788,108088.5,1.69709868936932,66.0,5,4,Normal Time,Win,Loss,21,10.0,8.0,2.0
Jupiler Pro League,5,18.0,Standard Liège,13,OH Leuven,9,18930,Partly cloudy,23.3,2022-08-21,Sunday,8,2022,2022/2023,3,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.6841344416335381,108088.5,1.69709868936932,66.0,1,3,Normal Time,Loss,Win,21,6.0,6.0,2.0
Jupiler Pro League,5,16.0,Zulte Waregem,14,R Charleroi SC,8,6367,Partly cloudy,21.9,2022-08-21,Sunday,8,2022,2022/2023,3,Regenboogstadion,12400.0,Waregem,WVL,0.0,0.5134677419354838,108088.5,1.69709868936932,66.0,1,3,Normal Time,Loss,Win,21,7.0,6.0,3.0
Jupiler Pro League,5,13.0,Club Brugge,5,KV Kortrijk,12,20555,Drizzle,20.8,2022-08-21,Sunday,8,2022,2022/2023,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.7072809854793201,108088.5,1.69709868936932,66.0,2,1,Normal Time,Win,Loss,21,13.0,5.0,4.0
Jupiler Pro League,6,20.0,R Charleroi SC,6,Club Brugge,4,8924,Partly cloudy,20.3,2022-08-26,Friday,8,2022,2022/2023,3,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.5949333333333333,108088.5,1.69709868936932,66.0,1,3,Normal Time,Loss,Win,26,12.0,4.0,3.0
Jupiler Pro League,6,18.0,Cercle Brugge,14,Zulte Waregem,16,3600,Clear or mostly clear,19.4,2022-08-27,Saturday,8,2022,2022/2023,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.12387309889202396,108088.5,1.69709868936932,66.0,1,1,Normal Time,Draw,Draw,27,7.0,4.0,2.0
Jupiler Pro League,6,20.0,Sint-Truiden,12,KV Mechelen,8,4987,Partly cloudy,19.4,2022-08-27,Saturday,8,2022,2022/2023,3,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.34157534246575344,108088.5,1.69709868936932,66.0,3,1,Normal Time,Win,Loss,27,8.0,7.0,2.0
Jupiler Pro League,6,18.0,OH Leuven,7,KV Oostende,11,4873,Partly cloudy,20.5,2022-08-27,Saturday,8,2022,2022/2023,3,Den Dreef,10500.0,Leuven,VBR,1.0,0.4640952380952381,108088.5,1.69709868936932,66.0,2,1,Normal Time,Win,Loss,27,3.0,8.0,1.0
Jupiler Pro League,6,13.0,KAA Gent,3,Royal Antwerp,1,13246,Clear or mostly clear,22.3,2022-08-28,Sunday,8,2022,2022/2023,3,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.6623,108088.5,1.69709868936932,66.0,1,2,Normal Time,Loss,Win,28,11.0,3.0,4.0
Jupiler Pro League,6,21.0,KVC Westerlo,10,KAS Eupen,18,3784,Partly cloudy,18.3,2022-08-28,Sunday,8,2022,2022/2023,3,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.473,108088.5,1.69709868936932,66.0,0,1,Normal Time,Loss,Win,28,7.0,7.0,2.0
Jupiler Pro League,6,18.0,Union SG,9,RSC Anderlecht,5,7646,Partly cloudy,22.3,2022-08-28,Sunday,8,2022,2022/2023,3,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.813404255319149,108088.5,1.69709868936932,66.0,2,1,Normal Time,Win,Loss,28,9.0,2.0,3.0
Jupiler Pro League,5,20.0,Royal Antwerp,1,Union SG,6,12000,Clear or mostly clear,22.7,2022-08-31,Wednesday,8,2022,2022/2023,3,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.7209805335255948,108088.5,1.69709868936932,66.0,4,2,Normal Time,Win,Loss,31,9.0,4.0,4.0
Jupiler Pro League,5,20.0,RSC Anderlecht,2,KAA Gent,4,17500,Partly cloudy,22.5,2022-09-01,Thursday,9,2022,2022/2023,3,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.7777777777777778,108088.5,1.69709868936932,66.0,0,1,Normal Time,Loss,Win,1,14.0,2.0,5.0
Jupiler Pro League,7,20.0,Club Brugge,3,Cercle Brugge,15,23243,Partly cloudy,24.2,2022-09-02,Friday,9,2022,2022/2023,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.799772899318698,108088.5,1.69709868936932,66.0,4,0,Normal Time,Win,Loss,2,11.0,5.0,4.0
Jupiler Pro League,7,20.0,Standard Liège,11,KV Oostende,13,18274,Drizzle,18.8,2022-09-03,Saturday,9,2022,2022/2023,3,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.6604264546440188,108088.5,1.69709868936932,66.0,1,0,Normal Time,Win,Loss,3,6.0,9.0,1.0
Jupiler Pro League,7,18.0,KV Mechelen,10,RFC Seraing,18,13944,Clear or mostly clear,22.4,2022-09-03,Saturday,9,2022,2022/2023,3,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.8450909090909091,108088.5,1.69709868936932,66.0,2,3,Normal Time,Loss,Win,3,13.0,10.0,3.0
Jupiler Pro League,7,16.0,Genk,2,Sint-Truiden,9,17856,Clear or mostly clear,24.7,2022-09-03,Saturday,9,2022,2022/2023,3,Cegeka Arena,23500.0,Genk,LIM,1.0,0.7598297872340426,108088.5,1.69709868936932,66.0,0,0,Normal Time,Draw,Draw,3,14.0,5.0,4.0
Jupiler Pro League,7,18.0,R Charleroi SC,8,KAA Gent,5,6427,Partly cloudy,25.6,2022-09-04,Sunday,9,2022,2022/2023,3,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.42846666666666666,108088.5,1.69709868936932,66.0,2,1,Normal Time,Win,Loss,4,13.0,7.0,3.0
Jupiler Pro League,7,16.0,Royal Antwerp,1,KVC Westerlo,12,12372,Partly cloudy,25.8,2022-09-04,Sunday,9,2022,2022/2023,3,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.7433309300648883,108088.5,1.69709868936932,66.0,3,0,Normal Time,Win,Loss,4,11.0,5.0,4.0
Jupiler Pro League,7,13.0,RSC Anderlecht,7,OH Leuven,4,19500,Partly cloudy,25.9,2022-09-04,Sunday,9,2022,2022/2023,3,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8666666666666667,108088.5,1.69709868936932,66.0,2,2,Normal Time,Draw,Draw,4,11.0,3.0,4.0
Jupiler Pro League,7,21.0,Zulte Waregem,16,Union SG,6,5592,Partly cloudy,19.5,2022-09-04,Sunday,9,2022,2022/2023,3,Regenboogstadion,12400.0,Waregem,WVL,0.0,0.4509677419354839,108088.5,1.69709868936932,66.0,1,3,Normal Time,Loss,Win,4,7.0,9.0,2.0
