Time,Ranking Home Team,Ranking Away Team,Attendance,Temperature (°C),Date,Month,Season,Stadium,Max Capacity,City,Province,Full Roof,PercentageAttendance,GDP_Real_lagQ,CPI_QoQ_Growth_%_lagQ,Employment_Rate_%_lagQ,Home Team Goals Scored,Away Team Goals Scored,Match Type,Home Team Outcome,Away Team Outcome,Day,Goals Scored in Last 5 Games,Goals Conceded in Last 5 Games,Number of Wins in Last 5 Games,Derby,Matchday_10,Matchday_11,Matchday_12,Matchday_13,Matchday_14,Matchday_15,Matchday_16,Matchday_17,Matchday_18,Matchday_19,Matchday_2,Matchday_20,Matchday_21,Matchday_22,Matchday_23,Matchday_24,Matchday_25,Matchday_26,Matchday_27,Matchday_28,Matchday_29,Matchday_3,Matchday_30,Matchday_31,Matchday_32,Matchday_33,Matchday_34,Matchday_4,Matchday_5,Matchday_6,Matchday_7,Matchday_8,Matchday_9,Matchday_Final,Matchday_final 2nd leg,Home Team_Club Brugge,Home Team_FCV Dender EH,Home Team_Genk,Home Team_KAA Gent,Home Team_KV Mechelen,Home Team_KVC Westerlo,Home Team_OH Leuven,Home Team_R Charleroi SC,Home Team_RSC Anderlecht,Home Team_Royal Antwerp,Home Team_Sint-Truiden,Home Team_Standard Liège,Home Team_Union SG,Home Team_Zulte Waregem,Away Team_Club Brugge,Away Team_FCV Dender EH,Away Team_Genk,Away Team_KAA Gent,Away Team_KV Mechelen,Away Team_KVC Westerlo,Away Team_OH Leuven,Away Team_R Charleroi SC,Away Team_RSC Anderlecht,Away Team_Royal Antwerp,Away Team_Sint-Truiden,Away Team_Standard Liège,Away Team_Union SG,Away Team_Unknown,Away Team_Zulte Waregem,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,Opposing team Category_Bottom ranked,Opposing team Category_Medium ranked,Opposing team Category_Not ranked,Opposing team Category_Top ranked,Opposing team Category_Unknown,Home team Category_Bottom ranked,Home team Category_Medium ranked,Home team Category_Not ranked,Home team Category_Top ranked,Home team Category_Unknown,Game day_Weekday,Game day_Weekend,Time slot_Afternoon,Time slot_Evening,Time slot_Night,Weather GoodBad_Bad,Weather GoodBad_Good,Weather_Clear or mostly clear,Weather_Drizzle,Weather_Partly cloudy,Weather_Rainy,Weather_Snowy,match_id
20.0,4,3,16841.0,18.6,2024-09-21,9,2024/2025,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.7484888888888889,111222.9,1.5012531975917895,66.6,0,0,Normal Time,Draw,Draw,21,4.0,6.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,878
13.0,2,9,23513.0,21.3,2024-09-22,9,2024/2025,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.8090633817355998,111222.9,1.5012531975917895,66.6,2,4,Normal Time,Loss,Win,22,6.0,6.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,879
16.0,12,13,10815.0,21.5,2024-09-22,9,2024/2025,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.6554545454545454,111222.9,1.5012531975917895,66.6,2,0,Normal Time,Win,Loss,22,13.0,15.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,880
19.0,10,14,6000.0,19.5,2024-09-22,9,2024/2025,Den Dreef,10500.0,Leuven,VBR,1.0,0.5714285714285714,111222.9,1.5012531975917895,66.6,1,1,Normal Time,Draw,Draw,22,10.0,5.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,881
18.0,1,6,14858.0,21.2,2024-09-22,9,2024/2025,Cegeka Arena,23500.0,Genk,LIM,1.0,0.6322553191489362,111222.9,1.5012531975917895,66.6,4,0,Normal Time,Win,Loss,22,5.0,3.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,882
20.0,12,7,2814.0,15.9,2024-09-26,9,2024/2025,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.0968274723005987,111222.9,1.5012531975917895,66.6,2,1,Normal Time,Win,Loss,26,9.0,10.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,883
20.0,5,4,8450.0,10.8,2024-09-27,9,2024/2025,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.5633333333333334,111222.9,1.5012531975917895,66.6,1,1,Normal Time,Draw,Draw,27,8.0,2.0,4.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,884
18.0,7,8,14640.0,11.0,2024-09-28,9,2024/2025,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.5290928803758583,111222.9,1.5012531975917895,66.6,1,2,Normal Time,Loss,Win,28,3.0,4.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,885
16.0,1,9,14832.0,12.7,2024-09-28,9,2024/2025,Cegeka Arena,23500.0,Genk,LIM,1.0,0.6311489361702127,111222.9,1.5012531975917895,66.6,2,1,Normal Time,Win,Loss,28,8.0,3.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,886
20.0,10,6,6122.0,8.6,2024-09-28,9,2024/2025,Van Roystadion,6200.0,Denderleeuw,VBR,0.0,0.9874193548387096,111222.9,1.5012531975917895,66.6,1,1,Normal Time,Draw,Draw,28,6.0,9.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,887
16.0,12,14,5509.0,13.9,2024-09-29,9,2024/2025,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.586063829787234,111222.9,1.5012531975917895,66.6,3,0,Normal Time,Win,Loss,29,6.0,2.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,888
18.0,3,11,12203.0,14.0,2024-09-29,9,2024/2025,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.61015,111222.9,1.5012531975917895,66.6,3,0,Normal Time,Win,Loss,29,11.0,4.0,4.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,889
13.0,2,16,16430.0,13.6,2024-09-29,9,2024/2025,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.9871425138187936,111222.9,1.5012531975917895,66.6,5,0,Normal Time,Win,Loss,29,12.0,5.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,890
19.0,15,13,4392.0,12.9,2024-09-29,9,2024/2025,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.1511251806482692,111222.9,1.5012531975917895,66.6,1,1,Normal Time,Draw,Draw,29,10.0,9.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,891
20.0,6,16,4963.0,10.2,2024-10-04,10,2024/2025,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.620375,111451.2,1.5012531975917895,66.9,2,2,Normal Time,Draw,Draw,4,9.0,8.0,2.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,892
16.0,11,12,11678.0,15.3,2024-10-05,10,2024/2025,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.7077575757575758,111451.2,1.5012531975917895,66.9,5,0,Normal Time,Win,Loss,5,13.0,11.0,3.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,893
20.0,10,5,2643.0,10.7,2024-10-05,10,2024/2025,Van Roystadion,6200.0,Denderleeuw,VBR,0.0,0.4262903225806451,111451.2,1.5012531975917895,66.9,1,0,Normal Time,Win,Loss,5,6.0,6.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,894
18.0,4,8,22433.0,15.9,2024-10-06,10,2024/2025,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.7719014520679925,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,6,7.0,8.0,2.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,895
19.0,13,3,5169.0,14.8,2024-10-06,10,2024/2025,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.3540410958904109,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,6,7.0,9.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,896
16.0,2,14,12000.0,16.5,2024-10-06,10,2024/2025,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.7209805335255948,111451.2,1.5012531975917895,66.9,3,0,Normal Time,Win,Loss,6,14.0,4.0,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,897
13.0,7,9,18731.0,14.8,2024-10-06,10,2024/2025,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8324888888888888,111451.2,1.5012531975917895,66.9,3,0,Normal Time,Win,Loss,6,5.0,5.0,2.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,898
20.0,10,3,6989.0,14.3,2024-10-19,10,2024/2025,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.7435106382978723,111451.2,1.5012531975917895,66.9,0,0,Normal Time,Draw,Draw,19,4.0,1.0,2.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,899
16.0,6,5,8000.0,16.7,2024-10-19,10,2024/2025,Het Kuipje,8000.0,Westerlo,ANT,0.0,1.0,111451.2,1.5012531975917895,66.9,1,2,Normal Time,Loss,Win,19,11.0,8.0,2.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,900
18.0,15,7,4662.0,15.0,2024-10-19,10,2024/2025,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.160415663065171,111451.2,1.5012531975917895,66.9,0,0,Normal Time,Draw,Draw,19,12.0,11.0,2.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,901
16.0,14,2,6507.0,17.2,2024-10-20,10,2024/2025,Den Dreef,10500.0,Leuven,VBR,1.0,0.6197142857142857,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,20,8.0,5.0,2.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,902
18.0,11,9,21590.0,16.8,2024-10-20,10,2024/2025,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.7802674376581135,111451.2,1.5012531975917895,66.9,2,1,Normal Time,Win,Loss,20,3.0,2.0,2.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,903
19.0,8,12,10922.0,17.5,2024-10-20,10,2024/2025,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.6619393939393939,111451.2,1.5012531975917895,66.9,3,0,Normal Time,Win,Loss,20,15.0,9.0,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,904
13.0,1,13,19299.0,16.7,2024-10-20,10,2024/2025,Cegeka Arena,23500.0,Genk,LIM,1.0,0.8212340425531914,111451.2,1.5012531975917895,66.9,3,2,Normal Time,Win,Loss,20,10.0,3.0,4.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,905
20.0,14,8,4771.0,14.6,2024-10-26,10,2024/2025,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.3267808219178082,111451.2,1.5012531975917895,66.9,2,0,Normal Time,Win,Loss,26,7.0,9.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,906
18.0,7,5,3705.0,17.7,2024-10-26,10,2024/2025,Van Roystadion,6200.0,Denderleeuw,VBR,0.0,0.5975806451612903,111451.2,1.5012531975917895,66.9,2,5,Normal Time,Loss,Win,26,7.0,6.0,2.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,907
16.0,11,12,10284.0,20.5,2024-10-26,10,2024/2025,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.6856,111451.2,1.5012531975917895,66.9,0,2,Normal Time,Loss,Win,26,6.0,2.0,3.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,908
19.0,10,15,6186.0,14.3,2024-10-27,10,2024/2025,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.6580851063829787,111451.2,1.5012531975917895,66.9,1,3,Normal Time,Loss,Win,27,4.0,0.0,2.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,909
18.0,3,1,17023.0,13.0,2024-10-27,10,2024/2025,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.85115,111451.2,1.5012531975917895,66.9,0,2,Normal Time,Loss,Win,27,9.0,2.0,4.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,910
16.0,2,9,14011.0,16.2,2024-10-27,10,2024/2025,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.8418048546022591,111451.2,1.5012531975917895,66.9,3,0,Normal Time,Win,Loss,27,16.0,2.0,4.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,911
13.0,4,6,25978.0,15.1,2024-10-27,10,2024/2025,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.8938820452824995,111451.2,1.5012531975917895,66.9,2,1,Normal Time,Win,Loss,27,7.0,8.0,2.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,912
20.0,8,7,4845.0,10.7,2024-11-01,11,2024/2025,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.605625,111451.2,1.5012531975917895,66.9,2,0,Normal Time,Win,Loss,1,7.0,8.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,913
20.0,4,10,13435.0,11.0,2024-11-02,11,2024/2025,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.8142424242424242,111451.2,1.5012531975917895,66.9,1,1,Normal Time,Draw,Draw,2,18.0,3.0,5.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,914
18.0,11,3,7895.0,12.1,2024-11-02,11,2024/2025,Den Dreef,10500.0,Leuven,VBR,1.0,0.7519047619047619,111451.2,1.5012531975917895,66.9,0,1,Normal Time,Loss,Win,2,7.0,3.0,2.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,915
16.0,9,14,15445.0,12.3,2024-11-02,11,2024/2025,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.5581857607517167,111451.2,1.5012531975917895,66.9,2,1,Normal Time,Win,Loss,2,7.0,5.0,3.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,916
13.0,1,2,18407.0,12.3,2024-11-03,11,2024/2025,Cegeka Arena,23500.0,Genk,LIM,1.0,0.7832765957446809,111451.2,1.5012531975917895,66.9,2,0,Normal Time,Win,Loss,3,13.0,5.0,5.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,917
16.0,15,12,6319.0,10.8,2024-11-03,11,2024/2025,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.2174316977496387,111451.2,1.5012531975917895,66.9,2,0,Normal Time,Win,Loss,3,12.0,4.0,3.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,918
